id;SiteName;regione;Longitude;Latitude;Elevation;regione2
veneto_5688;Villanova (Borca Di Cadore);veneto;12.206480000000001;46.44262;953;Veneto
veneto_5689;Auronzo;veneto;12.42613;46.55558;877;Veneto
veneto_5690;Crep Di Pecol;veneto;12.09333;46.37868;1629;Veneto
veneto_5691;Campo Di Zoldo;veneto;12.18443;46.34599;875;Veneto
veneto_5692;S.stefano Di Cadore;veneto;12.55338;46.557;985;Veneto
veneto_5693;Domegge Di Cadore;veneto;12.41055;46.46028;816;Veneto
veneto_5694;Cimacanale (Val Visdende);veneto;12.63099;46.60138;1266;Veneto
veneto_5696;Castana ;veneto;11.30868;45.81485;485;Veneto
veneto_5697;Contra' Doppio Posina;veneto;11.22556;45.80622;746;Veneto
veneto_5698;Turcati Recoaro;veneto;11.18511;45.70329;693;Veneto
veneto_5699;Recoaro 1000;veneto;11.22594;45.67982;913;Veneto
veneto_5700;Valdagno;veneto;11.30894;45.63065;248;Veneto
veneto_5703;Montecchio Precalcino;veneto;11.54816;45.65788;71;Veneto
veneto_5704;San Bortolo;veneto;11.18168;45.60781;814;Veneto
veneto_5705;Crespadoro;veneto;11.20952;45.62545;513;Veneto
veneto_5707;Col Indes (Tambre);veneto;12.44035;46.11841;1153;Veneto
veneto_5708;Torch (Pieve D'alpago);veneto;12.36323;46.15086;587;Veneto
veneto_5709;Pelizzare Bagnolo Di Po';veneto;11.52975;44.98879;7;Veneto
veneto_5710;Concadirame (Rovigo);veneto;11.72105;45.09248;6;Veneto
veneto_5711;San Bellino;veneto;11.57719;45.03073;7;Veneto
veneto_5712;Conegliano Veneto;veneto;12.28254;45.88066;71;Veneto
veneto_5713;Pradon Porto Tolle;veneto;12.36932;44.91663;2;Veneto
veneto_5714;Castelfranco Veneto;veneto;11.94814;45.69427;51;Veneto
veneto_5715;Villafranca Veronese;veneto;10.83289;45.37175;67;Veneto
veneto_5716;Lonigo;veneto;11.3799;45.38992;31;Veneto
veneto_5717;Montagnana;veneto;11.46828;45.24286;15;Veneto
veneto_5718;Salizzole;veneto;11.08626;45.23885;22;Veneto
veneto_5720;Legnaro;veneto;11.95239;45.34669;7;Veneto
veneto_5721;Rosolina Po Di Tramontana;veneto;12.26199;45.07048;2;Veneto
veneto_5722;Castelnovo Bariano;veneto;11.30257;45.03066;12;Veneto
veneto_5723;Villadose;veneto;11.92263;45.0707;2;Veneto
veneto_5725;Frassinelle Polesine;veneto;11.67902;44.98979;6;Veneto
veneto_5726;Sorga';veneto;11.00903;45.21726;23;Veneto
veneto_5727;Bardolino Calmasino;veneto;10.765930000000001;45.5177;161;Veneto
veneto_5728;Roverchiara;veneto;11.25143;45.26514;19;Veneto
veneto_5729;Dolcè;veneto;10.84901;45.5989;112;Veneto
veneto_5732;Arcole;veneto;11.29606;45.37484;28;Veneto
veneto_5733;Marano Di Valpolicella;veneto;10.92363;45.5473;283;Veneto
veneto_5734;San Pietro In Cariano;veneto;10.88834;45.50865;137;Veneto
veneto_5735;Illasi;veneto;11.17178;45.45954;155;Veneto
veneto_5736;Buttapietra;veneto;11.01065;45.35231;41;Veneto
veneto_5737;Grezzana;veneto;11.01372;45.50916;176;Veneto
veneto_5738;Castelnuovo Del Garda;veneto;10.77261;45.45398;122;Veneto
veneto_5739;Montecchia Di Crosara;veneto;11.28337;45.46737;61;Veneto
veneto_5740;Malo;veneto;11.46482;45.66871;102;Veneto
veneto_5741;Rifugio La Guardia Recoaro;veneto;11.18165;45.7182;1261;Veneto
veneto_5742;Valli Del Pasubio;veneto;11.21496;45.7571;619;Veneto
veneto_5743;Lusiana;veneto;11.58835;45.78348;665;Veneto
veneto_5744;Passo Santa Caterina Valdagno;veneto;11.25936;45.61913;716;Veneto
veneto_5745;Rosa';veneto;11.77648;45.71592;83;Veneto
veneto_5746;Barbarano Vicentino;veneto;11.57065;45.39704;18;Veneto
veneto_5747;Breganze;veneto;11.57653;45.71976;193;Veneto
veneto_5748;Brendola;veneto;11.47148;45.47482;281;Veneto
veneto_5750;Noventa Vicentina;veneto;11.56677;45.26383;14;Veneto
veneto_5752;Balduina Sant'urbano;veneto;11.58438;45.13408;8;Veneto
veneto_5753;Quinto Vicentino;veneto;11.63065;45.56843;36;Veneto
veneto_5754;Portogruaro Lison;veneto;12.76147;45.74482;3;Veneto
veneto_5755;Cavallino (Treporti);veneto;12.48642;45.45805;2;Veneto
veneto_5756;Noventa Di Piave;veneto;12.58868;45.66761;4;Veneto
veneto_5758;Fossalta Di Portogruaro;veneto;12.89414;45.77501;7;Veneto
veneto_5759;Lugugnana Di Portogruaro;veneto;12.94687;45.70425;2;Veneto
veneto_5760;Mira;veneto;12.11769;45.4353;5;Veneto
veneto_5761;Chioggia Loc. Sant'anna;veneto;12.276;45.144;1;Veneto
veneto_5763;Teolo;veneto;11.67737;45.34206;114;Veneto
veneto_5764;Codevigo;veneto;12.09993;45.24301;2;Veneto
veneto_5765;Gesia (Cavarzere);veneto;12.08742;45.16084;4;Veneto
veneto_5766;Campodarsego;veneto;11.9137;45.49483;15;Veneto
veneto_5769;Volpago Del Montello;veneto;12.11314;45.78455;171;Veneto
veneto_5770;Zero Branco;veneto;12.17524;45.59004;11;Veneto
veneto_5771;Vazzola;veneto;12.34149;45.81115;38;Veneto
veneto_5772;Gaiarine;veneto;12.49369;45.89151;17;Veneto
veneto_5773;Roncade;veneto;12.39647;45.64067;7;Veneto
veneto_5774;Villorba;veneto;12.23517;45.74828;40;Veneto
veneto_5775;Valdobbiadene Bigolino;veneto;12.00731;45.88139;189;Veneto
veneto_5776;Brustole' Velo D'astico;veneto;11.34351;45.80061;390;Veneto
veneto_5777;Molini Laghi;veneto;11.25584;45.83265;635;Veneto
veneto_5779;Farra Di Soligo;veneto;12.1048;45.9015;197;Veneto
veneto_5780;Oderzo;veneto;12.52447;45.76503;8;Veneto
veneto_5781;Maser;veneto;11.94258;45.77817;102;Veneto
veneto_5782;Breda Di Piave;veneto;12.33814;45.71705;21;Veneto
veneto_5783;Longarone;veneto;12.30382;46.26092;434;Veneto
veneto_5784;Lamon;veneto;11.74661;46.04918;586;Veneto
veneto_5786;Ponte Di Piave;veneto;12.52452;45.7165;5;Veneto
veneto_5792;Valle Di Cadore;veneto;12.33254;46.41477;738;Veneto
veneto_5794;Mogliano Veneto;veneto;12.308;45.58008;5;Veneto
veneto_5797;San Martino D' Alpago;veneto;12.39696;46.17982;805;Veneto
veneto_5798;Cortina Loc. Gilardon;veneto;12.1276;46.53602;1216;Veneto
veneto_5799;Misurina;veneto;12.25027;46.57574;1810;Veneto
veneto_5800;Costalta;veneto;12.57575;46.5781;1195;Veneto
veneto_5801;Casamazzagno;veneto;12.5158;46.59322;1370;Veneto
veneto_5802;Venezia Istituto Cavanis;veneto;12.3283;45.4293;1;Veneto
veneto_9604;Arianoetgfe;veneto;12.1209;44.9456;2;Veneto
aeronautica_6810;Pescara;abruzzo;14.199999999999998;42.43299999999999;11;Abruzzo
aeronautica_6865;Monte Scuro;calabria;16.4;39.33299999999999;1720;Calabria
aeronautica_6827;Grazzanise;campania;14.067;41.05;10;Campania
aeronautica_6720;Piacenza;emilia-romagna;9.733;44.917;138;Emilia Romagna
aeronautica_6758;Monte Cimone;emilia-romagna;10.699999999999998;44.2;2173;Emilia Romagna
aeronautica_6768;Cervia;emilia-romagna;12.3;44.21699999999999;10;Emilia Romagna
aeronautica_6769;Rimini;emilia-romagna;12.617;44.033;13;Emilia Romagna
aeronautica_6736;Trieste;friuli venezia giulia;13.75;45.65;20;Friuli Venezia Giulia
aeronautica_6821;Frosinone;lazio;13.3;41.63299999999999;185;Lazio
aeronautica_6841;Ponza;lazio;12.949999999999996;40.91700000000001;185;Lazio
aeronautica_6771;Capo Mele;liguria;8.167;43.95;221;Liguria
aeronautica_6718;Milano/Linate;lombardia;9.283;45.433;103;Lombardia
aeronautica_6721;Brescia/Ghedi;lombardia;10.282999999999998;45.417;97;Lombardia
aeronautica_6782;Frontone;marche;12.732999999999999;43.517;574;Marche
aeronautica_6812;Termoli;molise;14.999999999999996;41.99999999999999;44;Molise
aeronautica_6826;Campobasso;molise;14.650000000000002;41.56699999999999;807;Molise
aeronautica_6709;Torino/Bric Della C;piemonte;7.733;45.033;710;Piemonte
aeronautica_6828;Monte S. Angelo;puglia;15.950000000000001;41.7;844;Puglia
aeronautica_6851;Gioia Del Colle;puglia;16.933;40.766999999999996;350;Puglia
aeronautica_6856;Brindisi;puglia;17.95;40.650000000000006;10;Puglia
aeronautica_6858;Marina Di Ginosa;puglia;16.882999999999996;40.433;12;Puglia
aeronautica_6859;Lecce;puglia;18.15;40.23299999999999;61;Puglia
aeronautica_6869;S. Maria Di Leuca;puglia;18.35;39.81699999999999;112;Puglia
aeronautica_6919;Decimomannu;sardegna;8.967;39.349999999999994;28;Sardegna
aeronautica_6923;Cagliari/Elmas;sardegna;9.067;39.249999999999986;5;Sardegna
aeronautica_6874;Ustica;sicilia;13.183;38.7;251;Sicilia
aeronautica_6881;Messina;sicilia;15.549999999999997;38.199999999999996;51;Sicilia
aeronautica_6883;Trapani/Birgi;sicilia;12.500000000000002;37.917;14;Sicilia
aeronautica_6889;Gela;sicilia;14.216999999999999;37.083;65;Sicilia
aeronautica_6891;Catania/Sigonella;sicilia;14.916999999999996;37.4;22;Sicilia
aeronautica_6897;Pantelleria;sicilia;11.966999999999999;36.81699999999999;170;Sicilia
aeronautica_6901;Cozzo Spadaro;sicilia;15.133;36.683;51;Sicilia
aeronautica_6773;Pisa/S. Giusto;toscana;10.383;43.68299999999999;6;Toscana
aeronautica_6776;Monte Argentario;toscana;11.167;42.382999999999996;631;Toscana
aeronautica_6779;Arezzo;toscana;11.849999999999998;43.467;249;Toscana
aeronautica_6794;Grosseto;toscana;11.067;42.75;7;Toscana
aeronautica_6723;Verona/Villafranca;veneto;10.867;45.38300000000001;68;Veneto
aeronautica_6729;Treviso/Istrana;veneto;12.099999999999998;45.682999999999986;46;Veneto
aeronautica_6730;Treviso/S. Angelo;veneto;12.182999999999998;45.65;23;Veneto
aeronautica_6733;Venezia/Tessera;veneto;12.332999999999998;45.49999999999999;6;Veneto
