1986;4;17;0;0;0;0;0;0;0.2;1;0;0;0.40000001;0.40000001;0;0.60000002;0;0;0.80000001;0;0;0.40000001;0.80000001;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0
1986;4;18;0;0;0;14.4;0;0;1;0;0;0;0;2;0;0;0;0;0;1.6;0;0;0;0;0.40000001;0;4;6.5999999;0;0.60000002;0;0;0;2;2.4000001;0;0
1986;4;19;1;0.2;12;19.6;6.5999999;18;20.799999;0.60000002;1;16.6;1;6.8000002;2;0;0.40000001;0;1.6;17.200001;4;5.1999998;3.4000001;5.4000001;15.8;6.4000001;20;23;3.2;4.5999999;8;5.8000002;7;11.8;16;0.2;0.40000001
1986;4;20;1.8;1.4;4;7.5999999;10.4;4;5.5999999;2.5999999;1.4;2;0.80000001;0.40000001;0;2;2.8;2;2.4000001;2;2.5999999;1.8;3.5999999;2.5999999;7.5999999;1.8;5;11;2;4.1999998;5.1999998;2.4000001;7.4000001;1.4;7.4000001;2;2
1986;4;21;0;0;0;0;0.2;0;0;1;0;0.40000001;0;1.2;0;2.4000001;0;0;0;0;0;0;0.40000001;0.40000001;0.2;0.60000002;0;0;0;0;0;0;0;0;0;0;0.40000001
1986;4;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1986;4;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1986;4;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1986;4;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1986;4;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1986;4;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1986;4;28;0;0;0;0.80000001;0;0.60000002;2.4000001;0;0;0;0;1.2;0;0;0;0;0;1.6;0;0;0;0.2;2.5999999;0.40000001;0.2;0;0.2;0;1.4;0;0;0;0;0;0
1986;4;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;2.2;5.4000001;4;1;0;3.5999999;0;0;1.2;0;0;0;0;0;0;0;0
1986;4;30;2.8;4.4000001;3.2;4.5999999;6.1999998;6.4000001;8.3999996;7.4000001;12.4;10.2;15;0.40000001;6;2;5.4000001;1;9.3999996;20.200001;18.6;11;13.8;9.8000002;18.799999;13.6;2.8;6;22.4;9;8;8.1999998;5.1999998;0.60000002;8.3999996;2.5999999;6.1999998
1986;5;1;12;11;2.5999999;15.4;13.8;2.8;3;9.8000002;6.5999999;5.8000002;5.1999998;20.4;28;24.6;13;5;5.1999998;6.8000002;0.60000002;5.4000001;2.8;1.2;1.8;0.40000001;11;16;0.2;27.200001;13;19;18.200001;15.2;16.799999;18.200001;13.2
1986;5;2;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1986;5;3;0;0;0;0.60000002;0;1.4;1.6;0;0;0;0;29.200001;0;0;0;0;0;1;0.40000001;1.6;0.40000001;8.1999998;1.2;0;1;11;2.2;3.5999999;1;1.8;0;0;0;0;0
1986;5;4;0;0.2;0;0;0.2;0;0;0.60000002;0;0;0;3.2;2.5999999;0;0;0;0;0.40000001;1;0;0.80000001;11;0;0;0;0;7.1999998;1.6;0;0;0.80000001;0;0;0;0
1986;5;5;0;1;0;2.2;0.2;0;0;0;0;0;0;0;1.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.2;0;0;0;0.80000001;0;0;0
1986;5;6;0;6.5999999;0;0.60000002;3.2;0;0;0;0;0;0.80000001;0;4;5.1999998;0;0;0;0;0;0.40000001;0;0;0;0;0;0;0;0.80000001;0;0.2;0.2;0.40000001;1.4;0;0
1986;5;7;0.2;1.6;8.6000004;4.1999998;2.2;5;1.4;0;0;0;0;0.40000001;12.6;0;0;0;0;4.8000002;0;5.1999998;0.80000001;0;2.8;0;21;6;4;4.1999998;0.40000001;3.5999999;1.4;1.4;5.1999998;0;0
1986;5;8;2.8;0.60000002;0;0;0;0;0;0;0;0;0;0;0;3.5999999;20.6;0;0;3;0.2;1.6;1.4;1;0.2;0;0;0;0;0;0;0;0.40000001;0;0;5.1999998;0.2
1986;5;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1986;5;10;1;7.5999999;3;1.8;0.60000002;3.8;4.5999999;6;1.2;0.2;0.60000002;6.4000001;2.5999999;9.6000004;8.6000004;0;0.2;0.2;3.5999999;10;9;6.4000001;7.1999998;1;0;1;2;0.60000002;2.5999999;2.4000001;3.8;2.8;3.4000001;3.8;1.6
1986;5;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1986;5;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1986;5;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1986;5;14;0;0;0;0.40000001;0;9;0;0;0;0;0;4.1999998;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0
1986;5;15;0;3.4000001;11;9.6000004;2.4000001;0.2;0;0;0;0;0;9;0;0;1.6;0;0;16.6;2.4000001;24.200001;0;12.4;0;0.60000002;1;0;0.80000001;0;0;0;0;0;0;0;0
1986;5;16;0.80000001;19;0;3.8;0;0;0;15.2;0;1;1;7.8000002;15.6;2.5999999;0.2;0.40000001;0.80000001;0;0.80000001;0;6;6.4000001;0;2.4000001;0;0;2.8;0;0;0.40000001;7;4.5999999;0.60000002;3.5999999;1.2
1986;5;17;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1986;5;18;0;0;0;0;0.40000001;3.8;0.2;0;0;0;0;0;0;0;0;0;0;0;3.8;4.5999999;0;0;0.2;0;0;0;1.2;0;1.2;1;1.2;0;0;0;0
1986;5;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1986;5;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1986;5;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1986;5;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1986;5;23;0;0;0;0;0;0.60000002;0;0;0;2;1.4;0;0;1;0;0;0;0;5.5999999;2.4000001;11.2;10;0;0;0;0;0.80000001;0.80000001;0;0;0;3.4000001;3;0;1.6
1986;5;24;0;0;0;3.2;0;0;0.60000002;0;0;0;0;0.80000001;0;0;0;0;0;0;0;0.2;0;0;1.6;0;0;3;0;0;0;0;0;0;0;0;0
1986;5;25;2;0.40000001;8;2.5999999;5.5999999;8.1999998;0.80000001;8.6000004;0;0;0;19.4;35.599998;2.8;2;0;0;18.4;8.3999996;4;4;2.4000001;9.1999998;0;4;6;16.799999;2.5999999;9;11;5.1999998;2.8;3.8;4;0
1986;5;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.4;0
1986;5;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1986;5;28;0;1.4;10;0.40000001;13;0;0;0;0;0;0;0;7;0;0;0;0;1.4;0;8;0;14;0;0;1;0;0;0;1.4;4.1999998;0;0;1.6;0;0
1986;5;29;11;0;8;0;0.60000002;4.8000002;8.6000004;2.4000001;9;1.6;1.4;0;0;11.2;0.40000001;0;0;11.4;3.4000001;5.8000002;5.5999999;12.8;15.6;0.80000001;4;0;4.5999999;6.8000002;8.1999998;2;25.6;39.200001;21.799999;0;2
1986;5;30;0;0;0;0;0;0.40000001;2;0;0;0;0;0;0;0;1.6;0;0;0.40000001;0;0;0.60000002;1.4;2.2;0.2;0;0;0;0;0;0;0;0;5.1999998;0;0
1986;5;31;2.8;0;0;0;0;0;0;0;0;0;4.8000002;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1986;6;1;2.2;4;2.5999999;3.4000001;2;9;3.8;1.8;17.6;1.4;1;1.4;1;1;3.2;0;0;4.4000001;4;3.2;9;0.40000001;4.8000002;29.6;3;5;1.4;2.4000001;3.5999999;2;5.1999998;0;0.40000001;3.4000001;0.80000001
1986;6;2;0;0;0;0;0;0;0;0.40000001;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.80000001;0.2;0
1986;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.60000002;0.2;0;0;0;0;0;0;0;0;0;0;0.80000001;0;0
1986;6;4;2.4000001;3;4;0;1.2;10;0.80000001;3.8;9.8000002;13;1.8;0;5;2.5999999;7.5999999;6;1;15.2;5;10.4;5.1999998;12.8;17.200001;3;1;0;3.4000001;0.60000002;6.5999999;2.4000001;3.8;0.60000002;5.1999998;4;3.4000001
1986;6;5;0;0;0;0;0;0;0.40000001;5.1999998;0;0;0;0;0;0;0;0;0;1.6;2.8;0;1.6;0;1.6;0.2;0;0;2;0;0;0;0;0;0;0;0
1986;6;6;2;0;19;8.8000002;5;15.6;8.8000002;0.40000001;1.2;0.40000001;3.8;0;0;0;0;0;0;12.8;10;7.8000002;11.8;9;15.8;7.5999999;15.6;7;15;1.6;10.7;5.4000001;4.1999998;0;2.5999999;2.5999999;1.8
1986;6;7;1;6.1999998;0;0;0;0;0.2;0;1.6;0.80000001;0.2;0;1.6;0.2;6.8000002;4;1.8;0;1.6;0;1.2;0.40000001;0;0;0.40000001;0;1.6;0;0;1;1;0;6.5999999;0.60000002;1
1986;6;8;15;0.60000002;0;0.40000001;0.40000001;0;0;0;6.1999998;9.8000002;5;0;3;6.8000002;6.5999999;3;0.2;0.40000001;11;3.8;11.2;6.4000001;0;22.4;0.2;0;8.1999998;0;0;0;1.4;4.8000002;4;0;9.8000002
1986;6;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0.2;0.60000002;0
1986;6;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1986;6;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1986;6;12;0;0;0;0;0;1;0.40000001;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1.6;0;0;0;0;0;0;0;0;0;0;0;0
1986;6;13;46.400002;2.8;21;7;27.200001;52.599998;50.799999;42.200001;37.599998;32.400002;33.799999;0;5;5.5999999;7.4000001;10;16.799999;88.800003;40;91.800003;40;48;61.799999;9.3999996;8.6000004;9;101.6;11.2;40.400002;48.799999;32;9;21;34.599998;36.799999
1986;6;14;71;42.799999;58;29;63.200001;57.799999;32.599998;60.400002;54.200001;37.400002;71.800003;2;52;42.599998;38.200001;24;39.599998;97.599998;46;93;56.599998;57;61.799999;28.4;23.6;25.6;43.400002;23.799999;90.199997;75.599998;82.400002;3;101.8;81;57.400002
1986;6;15;6.5999999;2.8;16;12.4;7.1999998;41.599998;11;3.4000001;0.40000001;0;1;14;4.5999999;10;3.5999999;0;0;17.4;0;27.200001;0;1;11.8;0;9.8000002;17;31.200001;10.4;13.5;68.800003;18.6;2.8;5.5999999;4.1999998;1.4
1986;6;16;0;0.2;0;0.2;0.40000001;0;0;0;0;0;0;1.2;0.60000002;1.6;1;0;0;0;0;0.80000001;0;0.2;1;0;0.60000002;0;0;0.2;0;0.60000002;0.60000002;0;1.4;0;0
1986;6;17;1.6;9.3999996;11;0;0.40000001;0.40000001;22.4;0;0;0;0;1.2;0;0.60000002;0;0;0;26.6;0;21.200001;0;0;10.4;0;17.6;0;0;0;0;2.5999999;0.60000002;0;0.40000001;0;0
1986;6;18;0.40000001;0;8;1;2.2;72.800003;10.4;0.40000001;0;0;0;0;2;0;0;0;0;9.3999996;13.2;31.6;0.2;0;6.5999999;0;5.5999999;7.5999999;30;7.1999998;1.2;7.4000001;2.5999999;1.2;19.4;0.40000001;0
1986;6;19;8;4.8000002;4.1999998;5.5999999;3.4000001;8;2.4000001;3.5999999;6.4000001;1.2;0;21.799999;16;4.5999999;17;0;0;3.5999999;1.4;2.4000001;2.8;3.4000001;15.8;8.6000004;9.8000002;9;10;9;7;7.1999998;12.6;10;7.4000001;4.4000001;0
1986;6;20;0.2;8;0;6.4000001;0.40000001;2.2;2.5999999;1;0.60000002;0;0.60000002;1.6;34.599998;4.1999998;0.40000001;0;1.4;2;3.2;3;0.40000001;4.4000001;1.4;0;5.1999998;2;0;5.5999999;2.4000001;3;2.5999999;3.8;2.5999999;0.2;0
1986;6;21;0;0;0;4.5999999;0;1.8;0.2;0.80000001;0;0;0;4.1999998;4;0;9.3999996;0;0;2.5999999;3;0.2;0.60000002;0.40000001;4.5999999;0;6;1;4.3000002;0.60000002;0;1;4.1999998;1;3.2;0;0
1986;6;22;0;0;0;4;0;0.80000001;2.8;0;0;0;0;2.4000001;0;0.80000001;9.8000002;0;0;5.8000002;0.40000001;0.80000001;0;0.2;1.4;0;0.40000001;0;3.2;0.2;6.5999999;1.2;3.4000001;0;0.60000002;0;0
1986;6;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.40000001;0;0;0;0;0.40000001;0;0;0;0;0;0;0;0.2;0;0;0;0
1986;6;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1986;6;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1986;6;26;0;0;0;0;0;0.80000001;3.5999999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.80000001;0;0;0;0;0;0;0;0;0;0;0;0
1986;6;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1986;6;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1986;6;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1986;6;30;28.6;10.2;3.7;10.4;6.4000001;5;6.4000001;27.4;17;23.799999;22;3.4000001;13.6;27.4;18.4;16;27;3;20.200001;17.6;22.6;32.400002;7;51.599998;5.8000002;13;20.4;14;10.3;5.8000002;13.8;8.1999998;15.6;31.799999;20
1986;7;1;1;0;0;0;0.60000002;1;0.2;1.8;0;0;0;0;0;0;0;4;0;0;0;2.5999999;0;0.40000001;0;0;0.80000001;1;0;1.6;1;1.2;1.8;2;2.4000001;0.60000002;0
1986;7;2;0;0;0;0.40000001;16;0.2;0;0;0;0;0;0;0;0;0.80000001;0;0.40000001;0;0;0;0;0;0;0;2.2;0;0;0.2;0;0.2;1.8;0;0;0.2;0
1986;7;3;3.4000001;0;0;0;0;0;0;2.5999999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.2;0;1.2;2.5999999;0
1986;7;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.2;0;0;0;0;0;0;0;0;0;0;0;0
1986;7;5;0;0;1.8;0;0.40000001;16.200001;9.1999998;0;0;0;0;0;0;0;0;0;0;3;12;3.4000001;1.8;0;4.1999998;0;0.60000002;0;15;0;2;4.1999998;0.2;0;0;0;0
1986;7;6;0;1.4;0;4.1999998;0;1.4;0;0;0;0;0;0;6;0;0.40000001;0;0;2.5999999;0;0.40000001;4.4000001;0;0;0;0;0;0;0;0.60000002;0;0;0;0;0;0
1986;7;7;0;0.2;2.8;2;0.80000001;0.80000001;2;0;0;0;0.60000002;0;0;0.2;0.60000002;0;0.60000002;7.4000001;1.6;2;1;0.2;7.8000002;0;3.4000001;3;1.6;0.2;0;0;0;1;0;1.2;0
1986;7;8;2;3.4000001;0;0.2;0;0;0.2;3.5999999;0.60000002;0;1;1.4;7;1;0;0;0;4.8000002;2.4000001;0;2.8;1.2;0.60000002;13.6;0;0;3.5999999;0;0;0;0;5.5999999;0;0.2;0
1986;7;9;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;1.6;0;2.5999999;0.2;0
1986;7;10;5.8000002;3.8;0;0.80000001;2;4.4000001;4.5999999;7.5999999;4.5999999;2;7;0;2.5999999;0;5;5;1.6;8.3999996;4.1999998;7.5999999;9.1999998;16;9.6000004;6.1999998;0;1;6.5999999;3.8;2.8;2.5999999;6.5999999;10.2;16.200001;9.1999998;6
1986;7;11;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1986;7;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1986;7;13;0;8.6000004;0;0;0;0;0;0;2.2;2.2;2;0;5;0;16;4;0;0;19.4;0;6.5999999;10.6;0;12.8;1;0;15.4;0;0;0.40000001;0;0.80000001;0;0;0
1986;7;14;18.200001;24;7;10.4;0.80000001;32.599998;14;2.8;13.2;11;13.6;0;5.5999999;8.6000004;2;31;25.200001;11.8;13.2;8.3999996;34.599998;25.200001;12;33;1;11;17.4;4;14.9;0.2;8.3999996;6;2;12.8;13.2
1986;7;15;0;25;28;41.400002;20.200001;31.799999;17.4;18.799999;0;20.6;19.6;1.2;22;24.799999;30.4;0;26.200001;11.6;7.4000001;11.4;5.8000002;9.1999998;12.8;12.8;22;31;9.1999998;25.799999;24;18.5;21.200001;24;18;25;14.4
1986;7;16;0;0.2;0;0.80000001;0;0;0.80000001;0;0;0;0;11.4;0.60000002;0;1.2;3;0.60000002;1.6;0;0.2;3.5999999;0.2;0.60000002;2.2;0;0;0.60000002;0;0;0;0;3;10.8;0;0
1986;7;17;13.6;5.5999999;6;8.8000002;6.1999998;17.200001;1.6;3.5999999;4;0.60000002;1.2;26;1;3.2;11;0;2.8;1;0.2;0.60000002;0;0.2;6;0;6;1;0;2.5999999;8.1999998;16.200001;14.6;8;11;6;4
1986;7;18;0;0;0;0;0;16.6;0;0;0;0;0;0;1;0;0;0;0;3.5999999;0;0;0.60000002;0;0;0;0;0;0;0;4.1999998;0;0.40000001;0;0;0;0
1986;7;19;0;0;1;1;0;4.1999998;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;8;0;4;0;0;12.4;5;0;0;0;0;0;0
1986;7;20;34;15;3.8;3.5999999;11.6;14.4;12.8;13.4;1.8;0.80000001;6.8000002;0;10;2.2;18.4;5;0;9.6000004;4.8000002;5.1999998;13.2;51.799999;15;1;6;12;5.4000001;8.6000004;1.2;24;14.4;20;35.200001;5;2.2
1986;7;21;4.1999998;4.4000001;0;18.200001;0;0;0;14.6;12.6;0;0;0;9.6000004;34.599998;0.2;0;2.2;9.1999998;8.8000002;31;3.4000001;41.400002;9;10.4;5;4.5999999;21.4;3.5999999;0;0.2;0.2;2;9;0;0.2
1986;7;22;0;0;0;0.40000001;0;5.4000001;0.2;8.1999998;0;0;0;19;2.5999999;0;0.60000002;18;5;3.4000001;10.8;3.4000001;8.6000004;0;0.60000002;0;0;0;2.4000001;0;0;0;0;1;9.3999996;2.4000001;0
1986;7;23;0;0;0;0;0;0;0;0;0;0;0;11.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1986;7;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1986;7;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1986;7;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1986;7;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1986;7;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1986;7;29;0;4;8;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;1.8;0.40000001;1.2;0.40000001;0;0;0;0;0;0;0;0;2;0;0;0;0;0
1986;7;30;0;0;0;3.5999999;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;9.6000004;0;0;0;0.80000001;0;0;0;0;0
1986;7;31;0;0;0;0;0;0;0;0;0;0;0;1.6;0;0;0;0;0;0.60000002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1986;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.4000001;0;0;0;0;0;0;0;0;0.2;0.60000002;0;0;0;0
1986;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1986;8;3;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;4.4000001;0;0;0;0;0.2;0;0;0;0;0;0;0
1986;8;4;0;8.3999996;0;1.8;0;0;16.4;0;0;0;4.5999999;0;10;3.8;3.4000001;0;0;8.3999996;0;3.4000001;0;0;0;0;0;0;0;10.4;0;0;0;0;0;0;0
1986;8;5;0;0;0.40000001;0;0.60000002;0;0;0;0;0;0;4.8000002;0;0;0;0;0;0;0.80000001;0;4.8000002;1.2;0;0;0;0;7.8000002;0;0;2.2;0;0;0;0;0
1986;8;6;0.80000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.60000002;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1986;8;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1986;8;8;0;0;0;0;0;0;0;0.60000002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1986;8;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1986;8;10;0;0;0;0.40000001;0;0;0;5.8000002;0;0;0;0.40000001;0;0;0;0;0;0;0.80000001;0;0;0;0;0;4.5999999;10;14.8;0.2;0;1.2;0.40000001;0;0;2;0
1986;8;11;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1986;8;12;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1986;8;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1986;8;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1986;8;15;0;0;0;0.2;0;0;0;13.8;0;0;0;0;0;0;0;0;0;0;7.1999998;0;0;16.4;0;0;0;3;0;0;0;0;1.2;0;0;1.2;1
1986;8;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1986;8;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1986;8;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1986;8;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1986;8;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1986;8;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1986;8;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1986;8;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1986;8;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1986;8;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1986;8;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1986;8;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.5999999;0;0;0;0;0;0;0;0;0;0;0
1986;8;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1986;8;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.2;1.4;2.5999999;0.2;0;6.1999998;0;0;0;0;0;0;0;0;0;0;0;0
1986;8;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0.40000001;0.2;0;0;0;1.6;0;0;0.2;0;0;0;0;0;0;0;0
1986;8;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1986;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1986;9;2;0;0;0;3.5999999;0;0;0.2;0;0;0;0;6.4000001;0;0;0;0;0;0;0;0;0;0;0;0;2.5999999;4.5999999;0;1.8;0;0;0;0;0;0;0
1986;9;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0
1986;9;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
